TIME,VALUE,DURATION,LABEL
0.0,1,71.9354195011338,Segment 1
71.9354195011338,2,42.120997732426304,Segment 2
114.0564172335601,3,26.49392290249433,Segment 3
140.55034013605442,4,69.47414965986394,Segment 4
210.02448979591836,5,7.790294784580499,Segment 5
217.81478458049887,6,2.1130158730158732,Segment 6
