TIME,VALUE,DURATION,LABEL
0.0,1,14.4,1
14.4,2,17.4,2
31.8,3,29.2,3
61.0,4,13.4,4
74.4,5,31.0,5
105.4,4,13.8,4
119.2,6,31.8,6
151.0,4,6.0,4
157.0,1,30.6,1
187.6,5,14.8,5
202.4,2,23.4,2
225.8,4,13.2,4
