TIMESTAMP
4.27
8.36
13.91
20.02
43.29
48.20
62.38
76.80
84.88
90.19
100.91
144.23
151.05
172.19
200.06
205.68
222.17
230.27
237.33
263.49
274.09
278.81
288.71
300.97
309.52
314.28
