TIMESTAMP
0.96
12.65
20.45
27.72
32.15
45.70
50.35
59.71
72.39
77.33
90.11
97.11
104.70
111.49
118.33
131.20
146.05
150.29
154.35
160.38
165.66
175.69
182.80
190.16
215.77
221.86
224.00
