TIMESTAMP
1.17
6.40
11.46
16.31
23.75
28.44
32.88
43.42
47.98
54.80
62.02
82.04
96.08
101.78
119.23
124.20
128.96
136.49
146.52
154.76
164.29
237.59
256.68
266.63
271.13
271.63
