TIMESTAMP
0.68
7.04
13.68
38.74
43.55
71.04
85.23
97.21
108.40
125.07
139.16
143.37
147.98
161.92
174.10
203.17
212.00
237.49
251.65
266.82
278.49
292.52
297.17
297.61
