TIMESTAMP
0.80
6.92
18.58
23.75
34.41
38.43
42.83
49.77
55.07
72.61
90.64
97.74
103.56
109.38
118.83
126.91
132.68
141.46
149.06
180.08
189.00
200.93
206.00
211.89
216.25
217.69
