TIMESTAMP
0.73
14.54
19.67
32.50
39.71
46.81
54.49
58.56
63.09
76.37
88.38
96.71
102.99
137.71
157.85
190.03
198.19
202.65
210.43
222.74
232.19
241.98
254.93
272.31
303.44
313.06
333.80
347.95
352.33
