TIMESTAMP
1.14
5.49
10.16
15.29
28.19
32.25
36.63
51.22
55.88
67.24
73.65
80.99
90.16
97.54
105.48
130.39
135.11
139.74
183.11
193.86
198.64
206.31
211.80
