TIMESTAMP
1.29
7.40
14.59
32.57
41.02
57.83
65.85
72.05
77.13
81.54
87.06
97.66
112.45
126.00
130.30
148.45
158.46
165.38
170.00
212.57
231.12
237.75
245.75
252.95
262.04
266.99
268.72
