TIMESTAMP
1.14
14.36
22.00
45.63
59.58
76.21
89.08
96.10
103.82
110.59
114.92
128.79
135.22
157.95
166.77
173.15
185.53
190.43
194.97
200.20
211.46
237.33
242.02
257.14
261.89
267.70
