TIMESTAMP
1.17
6.32
11.54
19.25
26.73
37.43
41.66
52.19
60.02
75.06
79.26
90.19
97.87
112.54
119.98
128.57
134.71
160.46
172.73
177.76
189.22
205.95
220.09
227.80
232.30
234.24
