TIMESTAMP
0.73
15.88
22.01
29.72
35.14
40.59
44.83
52.31
60.66
68.50
84.53
93.52
97.79
114.22
124.99
132.54
138.04
153.98
162.38
171.10
179.23
208.00
217.23
227.32
231.36
