TIMESTAMP
1.43
14.19
30.20
39.36
44.00
55.02
61.37
68.65
83.50
91.34
121.89
127.16
131.34
137.38
144.00
148.83
159.71
175.21
213.52
221.76
231.86
244.26
249.13
258.95
263.69
266.65
