TIMESTAMP
2.29
10.84
26.10
35.38
40.44
45.89
54.97
63.79
72.16
81.32
95.93
100.22
153.16
157.69
174.52
186.69
190.95
195.30
211.64
219.13
240.61
250.71
257.18
273.23
281.39
293.04
297.75
304.15
312.33
319.00
323.20
330.99
334.09
