TIMESTAMP
0.64
11.40
18.18
44.04
49.42
53.73
84.99
93.00
98.82
113.95
120.00
134.22
138.82
170.63
183.22
213.02
227.36
242.00
246.13
276.98
281.11
288.75
297.55
302.03
303.37
