TIMESTAMP
1.08
8.02
25.26
32.75
37.77
44.07
50.69
73.72
80.61
87.48
110.72
120.23
126.11
133.71
141.01
153.48
169.12
184.24
191.34
200.27
205.98
213.68
218.30
223.82
