TIME,VALUE,DURATION,LABEL
0.000000000,0,15.928888889,N1
15.928888889,1,14.849160998,A
30.778049887,1,12.596825397,A
43.374875283,0,8.997732426,N3
52.372607710,1,16.648707483,A
69.021315193,1,12.596825397,A
81.618140590,0,7.082086168,N5
88.700226757,3,12.271746032,C
100.971972789,0,32.833015873,N6
133.804988662,1,12.608435374,A
146.413424036,0,11.691247166,N7
158.104671202,2,14.396371882,B
172.501043084,0,5.328979592,N8
177.830022676,2,14.918820862,B
192.748843537,3,12.596825397,C
205.345668934,0,20.247800454,N10
225.593469388,1,12.596825397,A
238.190294785,0,8.103764172,N11
246.294058957,2,14.396371882,B
260.690430839,0,5.839818594,N12
266.530249433,1,12.596825397,A
279.127074830,0,19.249342404,N13
