TIME,VALUE,DURATION,LABEL
0.0,1,15.0,1
15.0,2,6.8,2
21.8,3,5.8,3
27.6,2,9.6,2
37.2,3,6.0,3
43.2,2,9.4,2
52.6,3,5.8,3
58.4,2,9.4,2
67.8,3,5.6,3
73.4,1,9.8,1
83.2,4,7.6,4
90.8,2,6.2,2
97.0,4,9.0,4
106.0,2,4.8,2
110.8,5,5.8,5
116.6,6,8.2,6
124.8,5,7.2,5
132.0,6,8.2,6
140.2,5,7.2,5
147.4,6,6.4,6
153.8,1,33.2,1
187.0,4,13.0,4
200.0,2,4.6,2
204.6,4,9.0,4
213.6,2,5.0,2
218.6,5,5.6,5
224.2,6,8.0,6
232.2,5,7.4,5
239.6,6,6.6,6
246.2,2,7.6,2
253.8,6,7.8,6
261.6,2,7.6,2
269.2,6,9.6,6
