TIME,VALUE,DURATION,LABEL
0.0,1,30.8,1
30.8,2,7.4,2
38.2,3,7.6,3
45.8,4,35.0,4
80.8,5,28.8,5
109.6,6,32.6,6
142.2,7,26.2,7
168.4,1,18.0,1
186.4,6,53.0,6
239.4,4,11.6,4
251.0,2,13.2,2
264.2,1,24.6,1
