CLIP_NAME,DURATION,TIMESTAMP
2.R,4.8,0.714
4.R,9.6,5.514
4.R,9.6,15.114
4.R,9.6,24.714
4.R,9.6,34.314
4.R,9.6,43.914
3.R,7.2,53.514
4.R,9.6,60.714
4.R,9.6,70.314
4.R,9.6,79.914
x.R,5.045,89.514
