TIME,VALUE,DURATION,LABEL
0.0,1,34.4,1
34.4,2,4.8,2
39.2,3,22.6,3
61.8,4,8.2,4
70.0,5,28.2,5
98.2,4,22.8,4
121.0,3,4.6,3
125.6,5,27.8,5
153.4,2,19.6,2
173.0,1,19.0,1
