TIME,VALUE,DURATION,LABEL
0.000000000,1,16.400000000,A
16.400000000,2,14.400000000,B
30.800000000,3,4.800000000,C
35.600000000,2,6.200000000,B
41.800000000,3,2.800000000,C
44.600000000,4,19.800000000,D
64.400000000,5,2.000000000,E
66.400000000,6,2.600000000,F
69.000000000,7,3.000000000,G
72.000000000,8,2.600000000,H
74.600000000,5,2.800000000,E
77.400000000,6,2.600000000,F
80.000000000,7,3.200000000,G
83.200000000,8,2.600000000,H
85.800000000,5,2.400000000,E
88.200000000,6,2.600000000,F
90.800000000,7,3.200000000,G
94.000000000,8,2.400000000,H
96.400000000,5,2.800000000,E
99.200000000,6,2.600000000,F
101.800000000,7,3.200000000,G
105.000000000,8,3.000000000,H
108.000000000,1,4.800000000,A
