TIME,VALUE,DURATION,LABEL
0.000000000,1,15.000000000,A
15.000000000,2,10.600000000,B
25.600000000,3,6.000000000,C
31.600000000,4,4.400000000,D
36.000000000,3,6.600000000,C
42.600000000,4,2.800000000,D
45.400000000,5,19.600000000,E
65.000000000,6,1.800000000,F
66.800000000,7,2.600000000,G
69.400000000,8,3.800000000,H
73.200000000,6,4.400000000,F
77.600000000,7,2.800000000,G
80.400000000,8,3.800000000,H
84.200000000,6,4.400000000,F
88.600000000,7,2.800000000,G
91.400000000,8,3.800000000,H
95.200000000,6,4.400000000,F
99.600000000,7,2.600000000,G
102.200000000,8,4.000000000,H
106.200000000,6,3.000000000,F
109.200000000,1,3.600000000,A
