TIME,VALUE,DURATION,LABEL
0.000000000,1,12.200000000,A
12.200000000,2,6.400000000,B
18.600000000,3,3.400000000,C
22.000000000,4,4.600000000,D
26.600000000,3,3.800000000,C
30.400000000,5,2.600000000,E
33.000000000,2,3.000000000,B
36.000000000,4,1.400000000,D
37.400000000,3,3.800000000,C
41.200000000,5,3.400000000,E
44.600000000,6,15.600000000,F
60.200000000,2,4.200000000,B
64.400000000,7,4.000000000,G
68.400000000,1,4.800000000,A
73.200000000,8,3.200000000,H
76.400000000,7,3.000000000,G
79.400000000,1,4.600000000,A
84.000000000,8,3.400000000,H
87.400000000,7,2.800000000,G
90.200000000,1,4.800000000,A
95.000000000,8,3.200000000,H
98.200000000,7,3.000000000,G
101.200000000,1,4.800000000,A
106.000000000,8,3.200000000,H
109.200000000,1,3.600000000,A
