TIME,VALUE,DURATION,LABEL
0.000000000,1,13.400000000,A
13.400000000,2,10.000000000,B
23.400000000,3,3.400000000,C
26.800000000,2,4.000000000,B
30.800000000,3,5.600000000,C
36.400000000,2,5.200000000,B
41.600000000,4,3.600000000,D
45.200000000,5,18.600000000,E
63.800000000,6,2.200000000,F
66.000000000,7,2.800000000,G
68.800000000,1,3.800000000,A
72.600000000,8,2.200000000,H
74.800000000,6,2.200000000,F
77.000000000,7,2.800000000,G
79.800000000,1,3.800000000,A
83.600000000,8,2.200000000,H
85.800000000,6,2.200000000,F
88.000000000,7,2.800000000,G
90.800000000,1,3.800000000,A
94.600000000,8,2.000000000,H
96.600000000,6,2.400000000,F
99.000000000,7,2.600000000,G
101.600000000,1,3.800000000,A
105.400000000,8,3.400000000,H
108.800000000,2,4.000000000,B
