TIME,VALUE,DURATION,LABEL
0.000000000,1,11.600000000,A
11.600000000,2,6.800000000,B
18.400000000,3,10.200000000,C
28.600000000,4,8.000000000,D
36.600000000,3,12.400000000,C
49.000000000,5,9.600000000,E
58.600000000,6,11.200000000,F
69.800000000,5,8.600000000,E
78.400000000,6,11.400000000,F
89.800000000,7,4.400000000,G
94.200000000,1,10.000000000,A
104.200000000,5,9.800000000,E
114.000000000,1,16.800000000,A
130.800000000,4,4.200000000,D
135.000000000,3,12.400000000,C
147.400000000,4,7.600000000,D
155.000000000,3,13.000000000,C
168.000000000,5,9.200000000,E
177.200000000,6,11.400000000,F
188.600000000,5,8.400000000,E
197.000000000,6,12.000000000,F
209.000000000,1,15.800000000,A
224.800000000,7,4.800000000,G
229.600000000,1,44.200000000,A
