TIME,VALUE,DURATION,LABEL
0.000000000,1,32.400000000,A
32.400000000,2,15.400000000,B
47.800000000,3,4.200000000,C
52.000000000,4,8.000000000,D
60.000000000,3,7.600000000,C
67.600000000,4,4.800000000,D
72.400000000,5,5.200000000,E
77.600000000,3,4.400000000,C
82.000000000,4,8.000000000,D
90.000000000,6,32.200000000,F
122.200000000,7,4.200000000,G
126.400000000,4,8.800000000,D
135.200000000,7,6.000000000,G
141.200000000,4,8.800000000,D
150.000000000,7,6.200000000,G
156.200000000,4,8.600000000,D
164.800000000,6,16.800000000,F
181.600000000,2,18.800000000,B
200.400000000,4,7.000000000,D
207.400000000,5,5.000000000,E
212.400000000,3,8.400000000,C
220.800000000,5,6.000000000,E
226.800000000,8,18.200000000,H
