TIME,VALUE,DURATION,LABEL
0.000000000,1,42.600000000,A
42.600000000,2,5.400000000,B
48.000000000,3,6.400000000,C
54.400000000,2,8.400000000,B
62.800000000,4,6.800000000,D
69.600000000,2,7.200000000,B
76.800000000,3,6.400000000,C
83.200000000,5,7.400000000,E
90.600000000,4,6.400000000,D
97.000000000,6,8.800000000,F
105.800000000,4,6.800000000,D
112.600000000,5,6.400000000,E
119.000000000,4,6.600000000,D
125.600000000,6,8.600000000,F
134.200000000,4,7.600000000,D
141.800000000,1,26.400000000,A
168.200000000,7,16.000000000,G
184.200000000,6,7.600000000,F
191.800000000,4,6.200000000,D
198.000000000,7,14.800000000,G
212.800000000,6,8.200000000,F
221.000000000,3,5.200000000,C
226.200000000,6,7.800000000,F
234.000000000,4,7.400000000,D
241.400000000,5,4.600000000,E
246.000000000,8,4.800000000,H
250.800000000,4,4.200000000,D
255.000000000,7,13.600000000,G
