CLIP_NAME,DURATION,TIMESTAMP
8.L,0:16.271,0.266
8.L,0:16.271,16.538
8.L,0:16.271,32.809
8.L,0:16.271,49.08
8.L,0:16.271,65.351
8.L,0:16.271,81.622
8.L,0:16.271,97.894
8.L,0:16.271,114.165
2.L,0:04.067,130.436
8.L,0:16.271,134.504
8.L,0:16.271,150.775
8.L,0:16.271,167.046
8.L,0:16.271,183.317
x.L,0:12.205,199.588
