CLIP_NAME,DURATION,TIMESTAMP
x.L,0:10.060,0.0
4.L,0:07.218,10.06
8.L,0:14.436,17.278
8.L,0:14.436,31.714
8.L,0:14.436,46.15
8.L,0:14.436,60.586
4.L,0:07.218,75.022
8.L,0:14.436,82.241
8.L,0:14.436,96.677
8.L,0:14.436,111.113
8.L,0:14.436,125.549
8.L,0:14.436,139.985
8.L,0:14.436,154.421
8.L,0:14.436,168.857
4.L,0:07.218,183.293
8.L,0:14.436,190.511
x.L,0:12.332,204.947
