CLIP_NAME,DURATION,TIMESTAMP
8.L,15.682,0.0
8.L,15.609,15.682
8.L,15.609,31.292
8.L,15.609,46.902
8.L,15.609,62.512
8.L,15.609,78.121
8.L,15.609,93.731
8.L,15.609,109.341
8.L,15.609,124.951
8.L,15.609,140.56
8.L,15.609,156.17
8.L,15.609,171.78
8.L,15.609,187.403
8.L,15.609,203.013
8.L,15.609,218.623
8.L,15.609,234.233
8.L,15.609,249.842
x.L,23.467,265.452
