CLIP_NAME,DURATION,TIMESTAMP
16.R,0:30.343,15.406
16.R,0:30.343,45.75
16.R,0:30.343,76.094
16.R,0:30.343,106.437
12.R,0:22.757,136.781
16.R,0:30.343,159.539
x.R,0:53.101,189.883
16.R,0:30.343,242.984
16.R,0:30.343,273.328
24.R,0:45.515,303.672
x.R,0:03.132,349.187
