TIMESTAMP
5.06
11.87
23.20
30.88
37.43
46.21
53.88
61.75
67.19
98.73
107.65
114.85
123.01
129.53
138.34
146.04
153.23
163.45
169.08
183.24
215.38
230.64
244.01
251.95
255.36
