TIMESTAMP
1.04
31.35
48.88
63.18
93.33
101.37
108.76
116.16
123.39
131.13
137.88
145.98
153.59
169.35
177.64
184.15
191.04
197.76
209.95
215.54
224.89
234.84
243.12
245.17

