TIMESTAMP
57.16
64.06
69.89
77.88
85.68
92.14
99.95
106.41
114.18
119.72
126.96
133.02
138.76
143.77
150.60
156.93
169.81
178.38
186.84
192.46
214.36
221.14
228.36
233.89
278.88
284.01
299.56
311.96
318.52
319.24
