TIMESTAMP
3.75
14.43
27.96
91.59
98.30
105.36
112.31
130.05
136.96
144.42
150.99
157.92
165.48
171.89
179.04
186.50
191.55
206.09
221.24
227.94
270.21
300.80
312.17
314.28
