TIMESTAMP
2.93
10.14
19.91
25.10
39.54
45.12
52.33
76.06
83.00
104.79
111.93
119.26
133.75
148.18
162.63
169.44
175.03
189.49
196.74
203.96
213.32
219.38
222.44
