TIMESTAMP
0.45
10.36
20.17
30.23
40.14
49.95
55.01
69.88
79.78
89.59
99.45
104.55
114.28
124.22
130.36
143.42
148.91
163.47
168.70
173.81
188.65
199.53
208.36
217.48
223.21
233.12
243.02
260.69
272.04
273.87
