TIMESTAMP
4.30
19.59
24.78
30.16
35.99
84.47
92.10
104.05
112.58
120.49
128.38
140.07
147.55
156.17
164.28
180.57
188.20
196.29
204.38
212.29
220.44
230.43
238.33

