TIME,VALUE,DURATION,LABEL
0.0,1,42.8,1
42.8,2,42.6,2
85.4,3,13.4,3
98.8,4,13.6,4
112.4,5,29.6,5
142.0,4,5.6,4
147.6,2,16.8,2
164.4,6,9.4,6
173.8,3,23.4,3
197.2,4,13.6,4
210.8,5,29.0,5
239.8,7,27.0,7
266.8,8,30.6,8
