TIME,VALUE,DURATION,LABEL
0.0,1,17.6,1
17.6,2,30.4,2
48.0,1,17.0,1
65.0,3,14.4,3
79.4,1,14.8,1
94.2,3,16.2,3
110.4,1,36.2,1
146.6,4,27.4,4
174.0,5,16.8,5
190.8,2,27.8,2
218.6,6,22.0,6
240.6,1,22.6,1
263.2,4,22.0,4
285.2,7,14.4,7
299.6,8,14.6,8
314.2,4,15.4,4
329.6,5,14.8,5
344.4,6,13.4,6
357.8,1,13.2,1
