TIME,VALUE,DURATION,LABEL
0.0,1,10.2,1
10.2,2,4.4,2
14.6,3,9.8,3
24.4,4,6.8,4
31.2,3,7.6,3
38.8,4,7.6,4
46.4,5,7.0,5
53.4,2,8.2,2
61.6,4,7.6,4
69.2,3,8.2,3
77.4,4,7.0,4
84.4,5,7.2,5
91.6,2,7.6,2
99.2,1,5.8,1
105.0,6,5.6,6
110.6,5,5.0,5
115.6,7,8.8,7
124.4,3,4.2,3
128.6,6,21.8,6
150.4,7,4.4,7
154.8,3,4.6,3
159.4,7,8.0,7
167.4,3,8.6,3
176.0,4,7.2,4
183.2,3,8.4,3
191.6,4,6.8,4
198.4,5,8.2,5
206.6,2,6.0,2
212.6,3,7.2,3
219.8,1,14.4,1
