CLIP_NAME,DURATION,TIMESTAMP
8.L,15.483,0.483
8.L,15.483,15.967
8.L,15.483,31.451
8.L,15.483,46.935
8.L,15.483,62.418
8.L,15.483,77.902
8.L,15.483,93.386
8.L,15.483,108.87
8.L,15.483,124.354
8.L,15.483,139.838
4.L,7.741,155.322
8.L,15.483,163.064
8.L,15.483,178.547
8.L,15.483,194.031
x.L,17.044,209.515
