TIME,VALUE,DURATION,LABEL
0.0,1,4.8,1
4.8,2,14.2,2
19.0,3,15.2,3
34.2,4,17.2,4
51.4,5,14.4,5
65.8,6,8.4,6
74.2,7,15.2,7
89.4,5,5.0,5
