CLIP_NAME,DURATION,TIMESTAMP
4.L,7.6,0.018
8.L,15.201,7.619
8.L,15.201,22.821
8.L,15.201,38.023
8.L,15.201,53.225
8.L,15.201,68.427
8.L,15.201,83.629
8.L,15.201,98.831
8.L,15.201,114.033
8.L,15.201,129.235
8.L,15.201,144.437
8.L,15.201,159.638
8.L,15.201,174.84
8.L,15.201,190.042
8.L,15.201,205.244
x.L,13.793,220.446
