CLIP_NAME,DURATION,TIMESTAMP
x.L,11.306,0.0
8.L,14.6,11.341
8.L,14.6,25.942
8.L,14.6,40.542
8.L,14.6,55.204
8.L,14.6,69.804
8.L,14.565,84.405
8.L,14.282,98.971
8.L,14.623,113.254
x.L,15.348,127.878
