TIME,VALUE,DURATION,LABEL
0.0,1,44.6,1
44.6,2,11.4,2
56.0,3,7.0,3
63.0,2,14.0,2
77.0,3,7.2,3
84.2,2,13.4,2
97.6,4,8.6,4
106.2,1,12.0,1
118.2,4,11.4,4
129.6,5,18.0,5
147.6,4,6.0,4
153.6,1,26.2,1
179.8,4,13.6,4
193.4,1,16.0,1
209.4,4,7.0,4
216.4,5,14.4,5
230.8,1,12.4,1
243.2,3,9.0,3
252.2,2,21.2,2
273.4,1,6.2,1
279.6,6,10.8,6
