TIME,VALUE,DURATION,LABEL
0.000000000,0,1.381587302,N1
1.381587302,1,14.048072562,A
15.429659864,0,9.229931973,N2
24.659591837,1,14.048072562,A
38.707664399,0,19.330612245,N3
58.038276644,1,14.059682540,A
72.097959184,0,18.448253968,N4
90.546213152,1,14.048072562,A
104.594285714,0,9.671111111,N5
114.265396825,1,14.048072562,A
128.313469388,2,14.059682540,B
142.373151927,0,7.024036281,N6
149.397188209,1,14.059682540,A
163.456870748,1,14.059682540,A
177.516553288,0,11.412607710,N7
188.929160998,1,14.059682540,A
202.988843537,0,9.659501134,N8
212.648344671,1,14.059682540,A
226.708027211,0,7.024036281,N9
233.732063492,1,14.059682540,A
247.791746032,1,14.048072562,A
261.839818594,0,20.990839002,N10
282.830657596,2,14.431201814,B
