TIME,VALUE,DURATION,LABEL
0.000000000,1,24.600000000,A
24.600000000,2,6.600000000,B
31.200000000,3,9.600000000,C
40.800000000,2,7.200000000,B
48.000000000,4,4.400000000,D
52.400000000,1,7.800000000,A
60.200000000,5,8.200000000,E
68.400000000,6,8.800000000,F
77.200000000,5,8.000000000,E
85.200000000,7,9.000000000,G
94.200000000,4,4.800000000,D
99.000000000,2,5.000000000,B
104.000000000,4,10.400000000,D
114.400000000,2,5.000000000,B
119.400000000,4,7.800000000,D
127.200000000,1,10.000000000,A
137.200000000,5,4.200000000,E
141.400000000,6,8.800000000,F
150.200000000,5,6.800000000,E
157.000000000,6,8.600000000,F
165.600000000,5,8.000000000,E
173.600000000,7,18.800000000,G
192.400000000,1,25.200000000,A
