TIME,VALUE,DURATION,LABEL
0.000000000,1,26.200000000,A
26.200000000,2,9.600000000,B
35.800000000,3,9.000000000,C
44.800000000,2,9.000000000,B
53.800000000,3,11.000000000,C
64.800000000,4,7.000000000,D
71.800000000,5,7.200000000,E
79.000000000,6,11.000000000,F
90.000000000,5,9.200000000,E
99.200000000,6,8.800000000,F
108.000000000,5,9.600000000,E
117.600000000,1,8.800000000,A
126.400000000,2,9.600000000,B
136.000000000,3,9.000000000,C
145.000000000,2,9.200000000,B
154.200000000,3,11.400000000,C
165.600000000,7,6.600000000,G
172.200000000,5,9.000000000,E
181.200000000,6,8.800000000,F
190.000000000,5,9.600000000,E
199.600000000,6,4.800000000,F
204.400000000,7,4.400000000,G
208.800000000,5,8.600000000,E
217.400000000,6,9.200000000,F
226.600000000,5,9.400000000,E
236.000000000,1,35.600000000,A
