TIME,VALUE,DURATION,LABEL
0.000000000,1,20.400000000,A
20.400000000,2,6.600000000,B
27.000000000,1,11.200000000,A
38.200000000,2,9.600000000,B
47.800000000,3,8.400000000,C
56.200000000,2,8.000000000,B
64.200000000,4,7.200000000,D
71.400000000,5,9.200000000,E
80.600000000,4,7.000000000,D
87.600000000,5,8.800000000,E
96.400000000,6,6.400000000,F
102.800000000,5,10.000000000,E
112.800000000,6,6.200000000,F
119.000000000,5,10.000000000,E
129.000000000,2,9.400000000,B
138.400000000,3,4.400000000,C
142.800000000,7,8.000000000,G
150.800000000,3,8.400000000,C
159.200000000,7,8.800000000,G
168.000000000,3,7.400000000,C
175.400000000,7,10.400000000,G
185.800000000,3,5.800000000,C
191.600000000,7,7.400000000,G
199.000000000,2,12.600000000,B
