CLIP_NAME,DURATION,TIMESTAMP
x.R,2.375,0.0
2.R,5.714,2.375
4.R,11.428,8.089
4.R,11.428,19.518
4.R,11.428,30.946
4.R,11.428,42.375
4.R,11.428,53.803
4.R,11.428,65.232
4.R,11.428,76.661
4.R,11.428,88.089
4.R,11.428,99.518
4.R,11.428,110.946
x.R,2.674,122.375
