TIME,VALUE,DURATION,LABEL
0.0,1,13.0,1
13.0,2,8.8,2
21.8,3,5.4,3
27.2,2,6.0,2
33.2,3,10.0,3
43.2,4,7.2,4
50.4,5,4.4,5
54.8,4,7.0,4
61.8,5,4.4,5
66.2,4,7.6,4
73.8,6,25.2,6
99.0,7,35.6,7
134.6,3,12.0,3
146.6,1,10.0,1
156.6,4,4.8,4
161.4,5,4.4,5
165.8,4,7.0,4
172.8,5,4.6,5
177.4,4,6.8,4
184.2,5,4.2,5
188.4,7,15.4,7
203.8,1,21.2,1
