TIME,VALUE,DURATION,LABEL
0.0,1,7.4,1
7.4,2,5.8,2
13.2,3,10.6,3
23.8,4,6.6,4
30.4,5,11.4,5
41.8,4,5.4,4
47.2,5,9.8,5
57.0,2,6.0,2
63.0,3,10.8,3
73.8,2,5.4,2
79.2,3,12.6,3
91.8,5,31.6,5
123.4,2,5.8,2
129.2,3,11.0,3
140.2,2,5.6,2
145.8,3,10.8,3
156.6,1,5.4,1
162.0,3,10.8,3
172.8,1,6.0,1
178.8,3,10.6,3
189.4,1,6.0,1
195.4,3,11.0,3
206.4,2,18.0,2
224.4,1,8.4,1
