CLIP_NAME,DURATION,TIMESTAMP
4.L,8.275,0.248
8.L,16.551,8.524000000000001
8.L,16.551,25.076
8.L,16.551,41.627
8.L,16.551,58.179
8.L,16.551,74.731
8.L,16.551,91.282
8.L,16.551,107.834
8.L,16.551,124.386
8.L,16.551,140.938
8.L,16.551,157.489
8.L,16.551,174.041
8.L,16.551,190.593
8.L,16.551,207.145
x.L,9.136,223.696
