CLIP_NAME,DURATION,TIMESTAMP
8.L,15.0,0.28
8.L,15.0,15.28
8.L,15.0,30.28
8.L,15.0,45.28
8.L,15.0,60.28
8.L,15.0,75.28
8.L,15.0,90.28
8.L,15.0,105.28
8.L,15.0,120.28
8.L,15.0,135.28
4.L,7.5,150.28
8.L,15.0,157.78
8.L,15.0,172.78
8.L,15.0,187.78
8.L,15.0,202.78
8.L,15.0,217.78
x.L,6.312,232.78
