TIME,VALUE,DURATION,LABEL
0.000000000,1,30.400000000,A
30.400000000,2,16.400000000,B
46.800000000,3,7.000000000,C
53.800000000,4,5.800000000,D
59.600000000,3,9.800000000,C
69.400000000,4,5.800000000,D
75.200000000,3,9.600000000,C
84.800000000,4,6.200000000,D
91.000000000,3,9.600000000,C
100.600000000,4,7.400000000,D
108.000000000,5,7.800000000,E
115.800000000,4,6.800000000,D
122.600000000,5,8.800000000,E
131.400000000,4,9.000000000,D
140.400000000,2,14.200000000,B
154.600000000,6,14.600000000,F
169.200000000,1,17.400000000,A
186.600000000,5,6.000000000,E
192.600000000,4,8.000000000,D
200.600000000,5,8.000000000,E
208.600000000,4,7.600000000,D
216.200000000,5,8.000000000,E
224.200000000,4,7.600000000,D
231.800000000,5,7.800000000,E
239.600000000,4,9.800000000,D
249.400000000,2,15.000000000,B
264.400000000,1,24.400000000,A
