TIME,VALUE,DURATION,LABEL
0.000000000,1,20.000000000,A
20.000000000,2,5.000000000,B
25.000000000,3,10.000000000,C
35.000000000,2,6.000000000,B
41.000000000,3,7.800000000,C
48.800000000,4,17.000000000,D
65.800000000,2,7.000000000,B
72.800000000,3,7.000000000,C
79.800000000,4,16.400000000,D
96.200000000,2,14.000000000,B
110.200000000,1,5.000000000,A
115.200000000,2,6.400000000,B
121.600000000,3,8.200000000,C
129.800000000,2,9.600000000,B
139.400000000,5,5.600000000,E
145.000000000,6,6.600000000,F
151.600000000,5,9.200000000,E
160.800000000,6,6.600000000,F
167.400000000,7,7.400000000,G
174.800000000,6,8.600000000,F
183.400000000,5,25.200000000,E
208.600000000,8,32.200000000,H
240.800000000,1,27.000000000,A
