TIME,VALUE,DURATION,LABEL
0.000000000,1,31.200000000,A
31.200000000,2,7.200000000,B
38.400000000,3,6.600000000,C
45.000000000,1,18.800000000,A
63.800000000,3,10.400000000,C
74.200000000,4,6.200000000,D
80.400000000,3,7.600000000,C
88.000000000,5,52.600000000,E
140.600000000,1,5.600000000,A
146.200000000,2,7.400000000,B
153.600000000,3,7.400000000,C
161.000000000,2,7.000000000,B
168.000000000,3,7.400000000,C
175.400000000,2,7.000000000,B
182.400000000,3,6.600000000,C
189.000000000,6,7.800000000,F
196.800000000,7,6.000000000,G
202.800000000,6,7.600000000,F
210.400000000,7,6.600000000,G
217.000000000,1,6.800000000,A
