TIME,VALUE,DURATION,LABEL
0.000000000,1,16.600000000,A
16.600000000,2,7.000000000,B
23.600000000,1,4.200000000,A
27.800000000,3,5.200000000,C
33.000000000,2,6.400000000,B
39.400000000,1,4.200000000,A
43.600000000,3,4.600000000,C
48.200000000,4,9.600000000,D
57.800000000,3,7.000000000,C
64.800000000,2,8.600000000,B
73.400000000,3,7.000000000,C
80.400000000,4,9.600000000,D
90.000000000,3,6.800000000,C
96.800000000,2,16.200000000,B
113.000000000,3,8.000000000,C
121.000000000,5,10.600000000,E
131.600000000,3,5.800000000,C
137.400000000,5,10.000000000,E
147.400000000,3,5.200000000,C
152.600000000,5,10.800000000,E
163.400000000,3,5.600000000,C
169.000000000,5,10.800000000,E
179.800000000,3,5.800000000,C
185.600000000,5,10.200000000,E
195.800000000,3,5.400000000,C
201.200000000,4,9.400000000,D
210.600000000,3,7.200000000,C
217.800000000,2,8.600000000,B
226.400000000,3,7.400000000,C
233.800000000,6,17.800000000,F
