TIME,VALUE,DURATION,LABEL
0.000000000,1,25.600000000,A
25.600000000,2,5.800000000,B
31.400000000,3,9.800000000,C
41.200000000,2,5.600000000,B
46.800000000,3,6.400000000,C
53.200000000,4,7.000000000,D
60.200000000,5,7.600000000,E
67.800000000,6,9.800000000,F
77.600000000,5,7.200000000,E
84.800000000,7,9.800000000,G
94.600000000,2,31.000000000,B
125.600000000,4,9.800000000,D
135.400000000,8,5.400000000,H
140.800000000,6,9.600000000,F
150.400000000,5,6.200000000,E
156.600000000,6,9.200000000,F
165.800000000,5,8.200000000,E
174.000000000,7,17.000000000,G
191.000000000,1,26.600000000,A
