TIME,VALUE,DURATION,LABEL
0.000000000,1,40.000000000,A
40.000000000,2,25.400000000,B
65.400000000,3,64.800000000,C
130.200000000,4,15.200000000,D
145.400000000,5,39.200000000,E
184.600000000,6,8.600000000,F
193.200000000,5,4.800000000,E
198.000000000,6,14.000000000,F
212.000000000,7,9.600000000,G
221.600000000,6,4.200000000,F
225.800000000,4,6.400000000,D
232.200000000,7,8.000000000,G
240.200000000,4,11.600000000,D
251.800000000,3,17.600000000,C
269.400000000,8,7.400000000,H
276.800000000,4,11.200000000,D
288.000000000,7,22.200000000,G
