TIME,VALUE,DURATION,LABEL
0.000000000,1,9.600000000,A
9.600000000,2,10.200000000,B
19.800000000,3,11.400000000,C
31.200000000,2,9.000000000,B
40.200000000,4,11.000000000,D
51.200000000,5,8.400000000,E
59.600000000,6,10.800000000,F
70.400000000,5,9.200000000,E
79.600000000,6,10.200000000,F
89.800000000,7,4.200000000,G
94.000000000,1,11.800000000,A
105.800000000,7,8.200000000,G
114.000000000,1,16.600000000,A
130.600000000,2,7.800000000,B
138.400000000,3,11.000000000,C
149.400000000,2,9.600000000,B
159.000000000,4,10.800000000,D
169.800000000,5,8.600000000,E
178.400000000,6,11.200000000,F
189.600000000,5,9.000000000,E
198.600000000,6,11.400000000,F
210.000000000,1,12.600000000,A
222.600000000,7,9.000000000,G
231.600000000,1,42.200000000,A
